signal_date,symbol,entry,exit,return,reason,score,weight,weighted_return,fold,strategy
2019-12-20,ADANIENT_10YR_DAILY,215.7043871923803,212.32202379608154,-0.017280549850301096,close,0.8163265306122449,0.19,-0.003283304471557208,1,momentum
2019-12-20,BHARTIARTL_10YR_DAILY,424.1306750042216,429.13225036621094,0.010192533897576617,close,0.8612244897959184,0.19,0.0019365814405395572,1,momentum
2019-12-20,SHRIRAMFIN_10YR_DAILY,207.36369008012113,204.12781972503663,-0.01720480696420008,close,0.8489795918367348,0.19,-0.0032689133231980153,1,momentum
2019-12-20,TATASTEEL_10YR_DAILY,37.921069691847144,37.97767143440247,-0.00010738011835438187,close,0.9918367346938776,0.19,-2.0402222487332555e-05,1,momentum
2019-12-20,TCS_10YR_DAILY,1867.8620133471093,1884.317257751465,0.00720966810544459,close,0.8255102040816327,0.19,0.0013698369400344723,1,momentum
2019-12-23,ASIANPAINT_10YR_DAILY,1709.3266716580947,1699.5606832275391,-0.007313354031434137,close,0.8663265306122448,0.19,-0.001389537265972486,1,momentum
2019-12-23,HISTORICAL_10YR_DAILY,114.88816391813884,114.43309601593018,-0.005560964181940585,close,0.8448979591836734,0.19,-0.0010565831945687112,1,momentum
2019-12-23,LTIM_10YR_DAILY,1611.4568533992353,1624.944201538086,0.006769661347370272,close,0.886734693877551,0.19,0.0012862356560003516,1,momentum
2019-12-23,TATASTEEL_10YR_DAILY,38.01977948926781,38.04751793289185,-0.0008704207126748007,close,0.9183673469387755,0.19,-0.00016537993540821213,1,momentum
2019-12-23,TCS_10YR_DAILY,1892.3710536420099,1870.722130004883,-0.01304010504465387,close,0.8928571428571429,0.19,-0.0024776199584842355,1,momentum
2019-12-24,BHARTIARTL_10YR_DAILY,430.03386569548286,422.29143420410156,-0.019604236663686114,close,0.8357142857142857,0.19,-0.0037248049661003616,1,momentum
2019-12-24,HDFCLIFE_10YR_DAILY,616.5462222100255,623.4831464233399,0.009651263836227653,close,0.8581632653061224,0.19,0.001833740128883254,1,momentum
2019-12-24,JSWSTEEL_10YR_DAILY,248.79641039462297,250.54914701080324,0.005444862960041032,close,0.7948979591836733,0.19,0.0010345239624077961,1,momentum
2019-12-24,LTIM_10YR_DAILY,1630.7502530614856,1623.8888212890627,-0.0058075307114266546,close,0.8887755102040816,0.19,-0.0011034308351710643,1,momentum
2019-12-24,TATASTEEL_10YR_DAILY,38.085581527242866,38.450179050445556,0.007973111623407681,close,0.939795918367347,0.19,0.0015148912084474594,1,momentum
2019-12-26,HDFCLIFE_10YR_DAILY,627.4455454717213,619.3633201599122,-0.01448115816605695,close,0.9755102040816326,0.19,-0.0027514200515508206,1,momentum
2019-12-26,JSWSTEEL_10YR_DAILY,251.68508406231103,250.3164448165894,-0.007037903683568224,close,0.8163265306122448,0.19,-0.0013372016998779625,1,momentum
2019-12-26,LTIM_10YR_DAILY,1620.00115947129,1615.9038021240235,-0.004129231120182551,close,0.8642857142857143,0.19,-0.0007845539128346847,1,momentum
2019-12-26,TATASTEEL_10YR_DAILY,38.59970206321058,38.58166692352295,-0.002067235204512528,close,0.939795918367347,0.19,-0.00039277468885738035,1,momentum
2019-12-26,TRENT_10YR_DAILY,524.8263056097649,541.834782043457,0.03080781998137665,close,0.8204081632653061,0.19,0.005853485796461564,1,momentum
2019-12-27,BAJFINANCE_10YR_DAILY,415.44347824229317,411.9651790161133,-0.009972496881877246,close,0.8561224489795918,0.19,-0.0018947744075566767,1,momentum
2019-12-27,HDFCLIFE_10YR_DAILY,621.2594387666691,624.0227324523926,0.002847890065395699,close,0.8051020408163265,0.19,0.0005410991124251828,1,momentum
2019-12-27,LTIM_10YR_DAILY,1615.7748015504624,1629.4414635009766,0.0068582714976122465,close,0.813265306122449,0.19,0.0013030715845463268,1,momentum
2019-12-27,TATASTEEL_10YR_DAILY,38.669619359360794,39.013087915420535,0.007282129220560753,close,0.8683673469387755,0.19,0.0013836045519065431,1,momentum
2019-12-27,TRENT_10YR_DAILY,546.6526816148277,540.791785736084,-0.012321425277619435,close,0.9663265306122449,0.19,-0.0023410708027476928,1,momentum
2019-12-30,HDFCLIFE_10YR_DAILY,626.3654598060483,614.1152741088868,-0.021157568996468545,close,0.9469387755102041,0.19,-0.004019938109329024,1,momentum
2019-12-30,HEROMOTOCO_10YR_DAILY,1934.231928974147,1913.9275672607423,-0.012097376973904738,close,0.7989795918367347,0.19,-0.0022985016250419003,1,momentum
2019-12-30,HINDALCO_10YR_DAILY,207.3749300062066,206.35616666412355,-0.00651266394666201,close,0.7765306122448978,0.19,-0.001237406149865782,1,momentum
2019-12-30,LTIM_10YR_DAILY,1632.587860354302,1604.981897644043,-0.018509327443037526,close,0.9275510204081633,0.19,-0.00351677221417713,1,momentum
2019-12-30,TATASTEEL_10YR_DAILY,38.87937380485928,38.79121023178101,-0.0038676181339950084,close,0.9224489795918367,0.19,-0.0007348474454590517,1,momentum
2019-12-31,BAJFINANCE_10YR_DAILY,411.8428638227694,410.80017343139656,-0.004131767533118012,close,0.8173469387755102,0.19,-0.0007850358312924223,1,momentum
2019-12-31,COALINDIA_10YR_DAILY,114.95346636968121,115.16457976150514,0.00023651175115517865,close,0.8571428571428572,0.19,4.493723271948394e-05,1,momentum
2019-12-31,DIVISLAB_10YR_DAILY,1770.0531997974297,1743.221337097168,-0.016758788845065386,close,0.8112244897959184,0.19,-0.0031841698805624235,1,momentum
2019-12-31,NTPC_10YR_DAILY,92.82923761918424,94.68388132476808,0.01837909013528898,close,0.8877551020408162,0.19,0.003492027125704906,1,momentum
2019-12-31,TATASTEEL_10YR_DAILY,38.90816730187897,38.43785611343384,-0.013687724019383962,close,0.886734693877551,0.19,-0.002600667563682953,1,momentum
2020-01-01,ADANIPORTS_10YR_DAILY,361.5301046283012,366.1378538970948,0.011145133004984143,close,0.8552083333333333,0.19,0.002117575270946987,1,momentum
2020-01-01,BAJFINANCE_10YR_DAILY,412.05663535467863,412.23216581726075,-0.0011740137458748454,close,0.8072916666666666,0.19,-0.00022306261171622062,1,momentum
2020-01-01,COALINDIA_10YR_DAILY,115.57889319344905,114.70267551422121,-0.009181121907451305,close,0.84375,0.19,-0.0017444131624157482,1,momentum
2020-01-01,NTPC_10YR_DAILY,94.73963035451985,94.56704219055176,-0.0034217103372923925,close,0.9572916666666667,0.19,-0.0006501249640855546,1,momentum
2020-01-01,POWERGRID_10YR_DAILY,76.7421782080023,76.48904957580567,-0.004898429079124587,close,0.8645833333333333,0.19,-0.0009307015250336716,1,momentum
2020-01-02,ADANIPORTS_10YR_DAILY,366.0737269583119,365.51670466613774,-0.003121612317831322,close,0.8408163265306122,0.19,-0.0005931063403879513,1,momentum
2020-01-02,COALINDIA_10YR_DAILY,114.2191498971247,115.11020175170897,0.00620124747371036,close,0.8153061224489795,0.19,0.0011782370200049683,1,momentum
2020-01-02,LTIM_10YR_DAILY,1671.3581081496254,1662.069794494629,-0.007157345017627391,close,0.8489795918367347,0.19,-0.0013598955533492042,1,momentum
2020-01-02,LT_10YR_DAILY,1212.8267487487003,1202.6960806274415,-0.009952939223768675,close,0.8877551020408163,0.19,-0.0018910584525160482,1,momentum
2020-01-02,TATASTEEL_10YR_DAILY,39.730747739607224,39.74855983924866,-0.0011516797277974597,close,0.8683673469387756,0.19,-0.00021881914828151736,1,momentum
2020-01-03,ADANIPORTS_10YR_DAILY,371.143480810769,359.4729193698607,-0.03304487790924899,stop,0.8663265306122448,0.19,-0.006278526802757308,1,momentum
2020-01-03,COALINDIA_10YR_DAILY,114.19198431843536,111.76858116149903,-0.022822182725001427,close,0.9326530612244898,0.19,-0.004336214717750271,1,momentum
2020-01-03,HCLTECH_10YR_DAILY,456.5470772741259,453.7518313903809,-0.007722579735773126,close,0.8673469387755102,0.19,-0.0014672901497968939,1,momentum
2020-01-03,LTIM_10YR_DAILY,1661.0223188201035,1668.4026860351564,0.002843267938925466,close,0.8153061224489796,0.19,0.0005402209083958386,1,momentum
2020-01-03,TATASTEEL_10YR_DAILY,39.483980169216984,38.889828042984014,-0.0166479288989257,close,0.9,0.19,-0.0031631064907958833,1,momentum
2020-01-06,ADANIPORTS_10YR_DAILY,367.3650618216904,367.714579788208,-0.0006485813626792667,close,0.8530612244897958,0.19,-0.00012323045890906068,1,momentum
2020-01-06,HISTORICAL_10YR_DAILY,115.00169896665948,115.77137002563478,0.005092692941853373,close,0.8132653061224491,0.19,0.000967611658952141,1,momentum
2020-01-06,LTIM_10YR_DAILY,1669.842306615216,1680.2424663085937,0.004628228649002743,close,0.9714285714285714,0.19,0.0008793634433105212,1,momentum
2020-01-06,NTPC_10YR_DAILY,92.98519515277934,93.90492071914674,0.008291096801552645,close,0.9091836734693877,0.19,0.0015753083922950026,1,momentum
2020-01-06,POWERGRID_10YR_DAILY,75.80032064037658,75.15608296966553,-0.01009914176178146,close,0.8316326530612245,0.19,-0.0019188369347384773,1,momentum
2020-01-07,HISTORICAL_10YR_DAILY,115.34226010228537,115.58989647674561,0.0005469700198404328,close,0.9051020408163266,0.19,0.00010392430376968224,1,momentum
2020-01-07,LTIM_10YR_DAILY,1685.8740082375164,1658.3066623535158,-0.017951960911254904,close,0.9142857142857143,0.19,-0.003410872573138432,1,momentum
2020-01-07,SUNPHARMA_10YR_DAILY,413.28580064251344,410.2162370300294,-0.009027217697080214,close,0.8551020408163265,0.19,-0.0017151713624452406,1,momentum
2020-01-07,TCS_10YR_DAILY,1863.6357743146848,1904.2012316894532,0.020166837669600746,close,0.860204081632653,0.19,0.0038316991572241417,1,momentum
2020-01-07,WIPRO_10YR_DAILY,115.34226010228537,115.58989647674561,0.0005469700198404328,close,0.9051020408163266,0.19,0.00010392430376968224,1,momentum
2020-01-08,APOLLOHOSP_10YR_DAILY,1464.7474156573412,1453.0698545532227,-0.009572406013003864,close,0.8316326530612245,0.19,-0.0018187571424707343,1,momentum
2020-01-08,HDFCLIFE_10YR_DAILY,623.517838349331,619.4613546142579,-0.008105802217001589,close,0.8153061224489796,0.19,-0.001540102421230302,1,momentum
2020-01-08,TATASTEEL_10YR_DAILY,39.895265197560114,39.703363027572635,-0.006410148999817021,close,0.8408163265306123,0.19,-0.0012179283099652339,1,momentum
2020-01-08,TCS_10YR_DAILY,1900.6119102916375,1869.666993774414,-0.017881554561275558,close,0.9795918367346939,0.19,-0.003397495366642356,1,momentum
2020-01-08,ULTRACEMCO_10YR_DAILY,4124.501765576428,4168.832021728515,0.00914802695493382,close,0.9204081632653061,0.19,0.0017381251214374257,1,momentum
2020-01-09,ADANIPORTS_10YR_DAILY,374.7783848527636,374.64269358825686,-0.0019620573383923407,close,0.8142857142857142,0.19,-0.00037279089429454474,1,momentum
2020-01-09,JSWSTEEL_10YR_DAILY,259.0464523298178,258.69444061279296,-0.002958874880774796,close,0.8244897959183672,0.19,-0.0005621862273472113,1,momentum
2020-01-09,TATACONSUM_10YR_DAILY,312.60044753549596,323.12674691772463,0.032073334332105845,close,0.786734693877551,0.19,0.00609393352310011,1,momentum
2020-01-09,TRENT_10YR_DAILY,545.6583621665696,546.9010342712403,0.0006773812165848283,close,0.789795918367347,0.19,0.00012870243115111737,1,momentum
2020-01-09,ULTRACEMCO_10YR_DAILY,4173.098436057045,4222.6054145507815,0.010263362260036591,close,0.923469387755102,0.19,0.0019500388294069523,1,momentum
2020-01-10,ADANIPORTS_10YR_DAILY,374.8740550603998,373.0182010650635,-0.00655060666451641,close,0.8326530612244898,0.19,-0.001244615266258118,1,momentum
2020-01-10,JSWSTEEL_10YR_DAILY,259.0930793961316,259.3461226654053,-0.0006233499487386482,close,0.8693877551020408,0.19,-0.00011843649026034316,1,momentum
2020-01-10,TATACONSUM_10YR_DAILY,325.01351870616367,334.1074903717041,0.02638028741002012,close,0.9204081632653061,0.19,0.005012254607903823,1,momentum
2020-01-10,TRENT_10YR_DAILY,547.8956064402411,541.834782043457,-0.01266200583750272,close,0.8877551020408163,0.19,-0.002405781109125517,1,momentum
2020-01-10,ULTRACEMCO_10YR_DAILY,4239.145241076491,4245.50167553711,-0.00010053864655885513,close,0.963265306122449,0.19,-1.9102342846182475e-05,1,momentum
2020-01-13,BHARTIARTL_10YR_DAILY,442.8791201313587,442.8610697784424,-0.0016407568388208768,close,0.866326530612245,0.19,-0.0003117437993759666,1,momentum
2020-01-13,INFY_10YR_DAILY,647.9034759426115,652.0475924072266,0.0047961942148651475,close,0.860204081632653,0.19,0.000911276900824378,1,momentum
2020-01-13,TATACONSUM_10YR_DAILY,341.59586441771074,358.07797138781996,0.046650311806920856,target,0.9163265306122449,0.19,0.008863559243314962,1,momentum
2020-01-13,TATASTEEL_10YR_DAILY,40.837122001611625,40.97298394203186,0.0017269225097418697,close,0.9214285714285715,0.19,0.0003281152768509552,1,momentum
2020-01-13,ULTRACEMCO_10YR_DAILY,4246.230503354027,4259.372178222657,0.0014949037877829876,close,0.8479591836734693,0.19,0.00028403171967876766,1,momentum
2020-01-14,INFY_10YR_DAILY,651.18517743415,645.238254638672,-0.010732460322439418,close,0.9061224489795919,0.19,-0.0020391674612634894,1,momentum
2020-01-14,JSWSTEEL_10YR_DAILY,260.77032533072185,262.9765392150879,0.006860371714335224,close,0.8183673469387754,0.19,0.0013034706257236926,1,momentum
2020-01-14,TATACONSUM_10YR_DAILY,369.07513094478816,370.5521495513916,0.0024019456277708977,close,1.0,0.19,0.0004563696692764706,1,momentum
2020-01-14,TRENT_10YR_DAILY,557.9884658536997,580.0796271057129,0.037990713077222175,close,0.8459183673469388,0.19,0.007218235484672214,1,momentum
2020-01-14,ULTRACEMCO_10YR_DAILY,4232.963144966755,4281.41291015625,0.009845827315341716,close,0.8479591836734693,0.19,0.0018707071899149261,1,momentum
2020-01-15,HEROMOTOCO_10YR_DAILY,1940.8582110567695,1907.2291359252931,-0.0189269097865556,close,0.8785714285714286,0.19,-0.003596112859445564,1,momentum
2020-01-15,JSWSTEEL_10YR_DAILY,263.23964549880316,258.2755522613526,-0.02045769610441579,close,0.8969387755102041,0.19,-0.003886962259839,1,momentum
2020-01-15,TATACONSUM_10YR_DAILY,371.9178278883449,363.73652830505375,-0.02359759992615169,close,0.889795918367347,0.19,-0.004483543985968821,1,momentum
2020-01-15,TATASTEEL_10YR_DAILY,41.293659273229075,40.62784638595581,-0.01772385288665641,close,0.8683673469387755,0.19,-0.003367532048464718,1,momentum
2020-01-15,TRENT_10YR_DAILY,581.6045600222759,587.5794763793946,0.00867315940729534,close,0.9571428571428572,0.19,0.0016479002873861146,1,momentum
2020-01-16,APOLLOHOSP_10YR_DAILY,1568.5083507061106,1589.5772503051758,0.011832443371806268,close,0.926530612244898,0.19,0.002248164240643191,1,momentum
2020-01-16,HINDUNILVR_10YR_DAILY,1839.187944507778,1842.088382751465,-2.297887372066797e-05,close,0.8571428571428571,0.19,-4.365986006926914e-06,1,momentum
2020-01-16,NESTLEIND_10YR_DAILY,716.4648787026549,717.6288600769043,2.4617491867930065e-05,close,0.8520408163265306,0.19,4.677323454906712e-06,1,momentum
2020-01-16,TATACONSUM_10YR_DAILY,363.5792491734179,359.99734048461914,-0.011451796264341518,close,0.8489795918367348,0.19,-0.0021758412902248884,1,momentum
2020-01-16,TRENT_10YR_DAILY,592.4431693257278,562.0851669984042,-0.052842049700521705,stop,0.8653061224489795,0.19,-0.010039989443099124,1,momentum
2020-01-17,ADANIENT_10YR_DAILY,227.39354220744966,224.19741552734376,-0.01565548569708315,close,0.9153061224489796,0.19,-0.0029745422824457982,1,momentum
2020-01-17,APOLLOHOSP_10YR_DAILY,1592.544207446787,1600.3312700195313,0.0032896994735416756,close,0.9357142857142857,0.19,0.0006250428999729184,1,momentum
2020-01-17,BEL_10YR_DAILY,32.31174754256306,30.839804674906272,-0.047154418426854035,stop,0.9418367346938775,0.19,-0.008959339501102268,1,momentum
2020-01-17,BHARTIARTL_10YR_DAILY,471.30877712279886,479.990262008667,0.01681995164797483,close,0.9244897959183673,0.19,0.0031957908131152175,1,momentum
2020-01-17,TATACONSUM_10YR_DAILY,360.3575006280678,362.6951791229248,0.004887109303352057,close,0.876530612244898,0.19,0.0009285507676368908,1,momentum
2020-01-20,APOLLOHOSP_10YR_DAILY,1602.2272939013744,1597.041289855957,-0.004836746786899114,close,0.9083333333333332,0.19,-0.0009189818895108317,1,momentum
2020-01-20,BHARTIARTL_10YR_DAILY,481.698354651355,482.86812533569343,0.0008284298940260295,close,0.95,0.19,0.0001574016798649456,1,momentum
2020-01-20,DRREDDY_10YR_DAILY,584.9940038179359,585.3465235900879,-0.0009973959222635096,close,0.846875,0.19,-0.00018950522523006682,1,momentum
2020-01-20,TATACONSUM_10YR_DAILY,361.96841594724657,365.203750869751,0.00733816913290002,close,0.9729166666666667,0.19,0.0013942521352510039,1,momentum
2020-01-20,TRENT_10YR_DAILY,595.8738240828988,590.3610438842774,-0.010851589809480266,close,0.91875,0.19,-0.0020618020638012505,1,momentum
2020-01-21,APOLLOHOSP_10YR_DAILY,1615.7936580699463,1605.1435599365236,-0.008191248876508305,close,0.8571428571428571,0.19,-0.001556337286536578,1,momentum
2020-01-21,BEL_10YR_DAILY,31.140824741477335,29.615660996433427,-0.05057634400197825,stop,0.8775510204081632,0.19,-0.009609505360375869,1,momentum
2020-01-21,BHARTIARTL_10YR_DAILY,486.18472814503036,485.46289663696297,-0.0030846856889590974,close,0.9591836734693877,0.19,-0.0005860902809022285,1,momentum
2020-01-21,LTIM_10YR_DAILY,1760.2454717268101,1766.746433898926,0.0020932134049112443,close,0.8795918367346939,0.19,0.00039771054693313643,1,momentum
2020-01-21,TRENT_10YR_DAILY,600.5473163562906,582.3147150573731,-0.031959974647027774,close,0.8734693877551021,0.19,-0.006072395182935277,1,momentum
2020-01-22,ADANIENT_10YR_DAILY,223.87688492759983,227.21574203491213,0.013313809026742885,close,0.8877551020408163,0.19,0.0025296237150811483,1,momentum
2020-01-22,BHARTIARTL_10YR_DAILY,486.42086706333663,494.09648661804204,0.01417979086515202,close,0.9244897959183673,0.19,0.002694160264378884,1,momentum
2020-01-22,GRASIM_10YR_DAILY,755.9456945822727,778.1825524597168,0.027815946194034425,close,0.8918367346938776,0.19,0.005285029776866541,1,momentum
2020-01-22,LTIM_10YR_DAILY,1768.5599605895225,1773.7218262939455,0.0013186828942471265,close,0.8989795918367346,0.19,0.00025054974990695406,1,momentum
2020-01-22,NESTLEIND_10YR_DAILY,721.1640815388324,722.7138407287598,0.0005489689095726127,close,0.9040816326530613,0.19,0.00010430409281879641,1,momentum
2020-01-23,ADANIENT_10YR_DAILY,223.38157028500427,227.3641663208008,0.016228668814151793,close,0.8397959183673469,0.19,0.0030834470746888406,1,momentum
2020-01-23,APOLLOHOSP_10YR_DAILY,1661.3581011738117,1638.7794435424805,-0.015190482157566531,close,0.9010204081632653,0.19,-0.002886191609937641,1,momentum
2020-01-23,BHARTIARTL_10YR_DAILY,491.6156952581861,494.662701171875,0.004597942708254356,close,0.9285714285714286,0.19,0.0008736091145683276,1,momentum
2020-01-23,GRASIM_10YR_DAILY,778.0943948215073,790.7850737304688,0.014709947730535512,close,0.9204081632653062,0.19,0.0027948900688017472,1,momentum
2020-01-23,TATACONSUM_10YR_DAILY,374.0497421980813,364.0677529907227,-0.028286261427958825,close,0.8387755102040817,0.19,-0.005374389671312177,1,momentum
2020-01-24,BHARTIARTL_10YR_DAILY,492.22959074286223,485.3685834655762,-0.015538632309633326,close,0.9112244897959183,0.19,-0.002952340138830332,1,momentum
2020-01-24,GRASIM_10YR_DAILY,784.8352849387139,782.2230116882324,-0.004928435024026133,close,0.9673469387755101,0.19,-0.0009364026545649652,1,momentum
2020-01-24,LTIM_10YR_DAILY,1808.0193755102302,1787.2594876708986,-0.013082115800597104,close,0.8193877551020408,0.19,-0.00248560200211345,1,momentum
2020-01-24,TITAN_10YR_DAILY,1201.217011809784,1186.1400317382813,-0.014151420703564076,close,0.8193877551020408,0.19,-0.0026887699336771743,1,momentum
2020-01-24,ULTRACEMCO_10YR_DAILY,4398.2950515779985,4443.349479492188,0.00864361198733703,close,0.9142857142857144,0.19,0.0016422862775940358,1,momentum
2020-01-27,ADANIENT_10YR_DAILY,230.0681770168084,227.5126211090088,-0.012707820042460249,close,0.8173469387755101,0.19,-0.0024144858080674472,1,momentum
2020-01-27,APOLLOHOSP_10YR_DAILY,1667.1579974014408,1647.6670873413086,-0.01329109951816938,close,0.9561224489795919,0.19,-0.002525308908452182,1,momentum
2020-01-27,DRREDDY_10YR_DAILY,610.7348198811754,609.9618342895508,-0.002865664845791936,close,0.9459183673469387,0.19,-0.0005444763207004678,1,momentum
2020-01-27,HCLTECH_10YR_DAILY,475.53830639689556,470.48683738708496,-0.012222633217679312,close,0.8316326530612246,0.19,-0.0023223003113590694,1,momentum
2020-01-27,ULTRACEMCO_10YR_DAILY,4441.18560503527,4378.8407343750005,-0.015637889024404838,close,0.9071428571428571,0.19,-0.002971198914636919,1,momentum
2020-01-28,DIVISLAB_10YR_DAILY,1876.544190458935,1879.748254333496,0.00010742788304800711,close,0.8918367346938775,0.19,2.0411297779121353e-05,1,momentum
2020-01-28,DRREDDY_10YR_DAILY,610.5721288032179,602.139270477295,-0.015411403973601145,close,0.8397959183673469,0.19,-0.0029281667549842173,1,momentum
2020-01-28,GRASIM_10YR_DAILY,783.8722701152896,771.8330676574708,-0.016958627823443772,close,0.860204081632653,0.19,-0.0032221392864543166,1,momentum
2020-01-28,HCLTECH_10YR_DAILY,473.7373472169982,476.27550654602055,0.0037577353441371935,close,0.8224489795918367,0.19,0.0007139697153860667,1,momentum
2020-01-28,LTIM_10YR_DAILY,1796.1220784186999,1796.5296305541992,-0.0013730932989488118,close,0.8244897959183674,0.19,-0.00026088772680027427,1,momentum
2020-01-29,APOLLOHOSP_10YR_DAILY,1656.4427496479684,1660.4831858520508,0.0008392247815030465,close,0.8653061224489795,0.19,0.00015945270848557883,1,momentum
2020-01-29,BAJAJFINSV_10YR_DAILY,989.2676677073601,966.7648736174223,-0.024346921611304983,stop,0.8316326530612245,0.19,-0.004625915106147947,1,momentum
2020-01-29,BAJFINANCE_10YR_DAILY,433.82562408411997,423.71253726196295,-0.024911409609581003,close,0.8744897959183674,0.19,-0.00473316782582039,1,momentum
2020-01-29,DIVISLAB_10YR_DAILY,1881.8207824801952,1877.6876396484377,-0.0037963530588232637,close,0.8122448979591838,0.19,-0.0007213070811764201,1,momentum
2020-01-29,HCLTECH_10YR_DAILY,479.21865900851236,475.49330506896973,-0.00937380819697271,close,0.7928571428571428,0.19,-0.001781023557424815,1,momentum
2020-01-30,ADANIENT_10YR_DAILY,228.8298945675518,227.06727199554444,-0.009302763554291781,close,0.8265306122448979,0.19,-0.0017675250753154384,1,momentum
2020-01-30,BRITANNIA_10YR_DAILY,2850.994021714573,2811.2548022460937,-0.015538724236461365,close,0.8265306122448979,0.19,-0.0029523576049276593,1,momentum
